YEAR,FEMALE % X ,MALE CANDIDATES,MALE % DIV1 ,MALE % DIV2,MALE % DIV3,MALE % DIV4 ,MALE % DIV7,MALE % DIV9,MALE % X
2014,2.6,92,0.0,6.5,20.7,50.0,0.0,21.7,1.1
2014,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,0.0,39,0.0,25.6,35.9,35.9,0.0,2.6,0.0
2014,0.0,17,0.0,11.8,0.0,64.7,0.0,11.8,11.8
2014,7.0,16,0.0,12.5,6.3,62.5,6.3,12.5,0.0
2014,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,0.0,39,0.0,0.0,15.4,69.2,0.0,15.4,0.0
2014,0.0,24,0.0,4.2,4.2,79.2,4.2,4.2,4.2
2014,7.1,29,0.0,6.9,41.4,41.4,0.0,6.9,3.4
2014,0.0,71,0.0,4.2,23.9,63.4,0.0,7.0,1.4
2014,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,4.3,78,0.0,0.0,11.5,60.3,1.3,23.1,3.8
2014,3.1,66,0.0,3.0,15.2,74.2,0.0,6.1,1.5
2014,3.8,61,0.0,13.1,27.9,54.1,0.0,1.6,3.3
2014,0.0,23,0.0,17.4,43.5,39.1,0.0,0.0,0.0
2014,5.4,36,0.0,5.6,22.2,61.1,0.0,11.1,0.0
2014,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,0.0,29,0.0,17.2,10.3,69.0,0.0,0.0,3.4
2014,0.0,35,0.0,2.9,20.0,74.3,0.0,0.0,2.9
2014,0.0,36,0.0,8.3,27.8,63.9,0.0,0.0,0.0
2014,0.0,22,0.0,4.5,22.7,45.5,0.0,22.7,4.5
2014,0.0,45,0.0,24.4,28.9,44.4,0.0,0.0,2.2
2014,0.0,24,0.0,25.0,33.3,37.5,0.0,4.2,0.0
2014,0.0,68,0.0,1.5,11.8,76.5,0.0,5.9,4.4
2014,0.0,28,0.0,21.4,21.4,57.1,0.0,0.0,0.0
2014,0.0,27,0.0,14.8,33.3,51.9,0.0,0.0,0.0
2014,0.0,11,0.0,0.0,54.5,45.5,0.0,0.0,0.0
2014,5.3,16,0.0,18.8,6.3,68.8,0.0,6.3,0.0
2014,8.3,26,0.0,7.7,23.1,69.2,0.0,0.0,0.0
2014,0.0,32,0.0,12.5,31.3,53.1,0.0,0.0,3.1
2014,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,0.0,29,0.0,6.9,24.1,65.5,0.0,0.0,3.4
2014,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,1.4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,3.1,49,0.0,12.2,32.7,55.1,0.0,0.0,0.0
2014,8.3,25,0.0,12.0,20.0,68.0,0.0,0.0,0.0
2014,0.0,33,0.0,15.2,30.3,48.5,0.0,0.0,6.1
2014,0.0,20,0.0,10.0,15.0,70.0,0.0,5.0,0.0
2014,6.9,35,0.0,11.4,25.7,62.9,0.0,0.0,0.0
2014,0.0,21,0.0,0.0,28.6,71.4,0.0,0.0,0.0
2014,0.0,38,0.0,10.5,15.8,73.7,0.0,0.0,0.0
2014,0.0,17,0.0,5.9,35.3,58.8,0.0,0.0,0.0
2014,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,1.6,95,0.0,6.3,21.1,60.0,0.0,9.5,3.2
2014,0.0,92,0.0,6.5,17.4,54.3,0.0,20.7,1.1
2014,0.0,59,0.0,11.9,20.3,61.0,0.0,6.8,0.0
2014,2.5,103,0.0,8.7,22.3,51.5,0.0,13.6,3.9
2014,0.0,26,0.0,11.5,42.3,42.3,0.0,3.8,0.0
2014,2.7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,0.0,40,0.0,5.0,27.5,55.0,0.0,2.5,10.0
2014,2.9,85,0.0,4.7,4.7,69.4,0.0,16.5,4.7
2014,0.0,16,0.0,0.0,31.3,43.8,25.0,0.0,0.0
2014,0.0,48,0.0,6.3,27.1,52.1,0.0,8.3,6.3
2014,0.0,19,0.0,0.0,21.1,63.2,0.0,15.8,0.0
2014,0.0,84,0.0,8.3,23.8,60.7,0.0,3.6,3.6
2014,5.6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,0.0,28,0.0,3.6,14.3,60.7,3.6,17.9,0.0
2014,0.0,24,0.0,8.3,25.0,50.0,0.0,8.3,8.3
2014,0.0,28,0.0,0.0,17.9,57.1,0.0,21.4,3.6
2014,0.0,59,0.0,8.5,22.0,62.7,0.0,5.1,1.7
2014,3.0,41,0.0,31.7,29.3,34.1,0.0,4.9,0.0
2014,16.7,27,0.0,18.5,14.8,59.3,0.0,3.7,3.7
2014,5.0,81,0.0,1.2,21.0,64.2,0.0,13.6,0.0
2014,0.0,52,0.0,5.8,17.3,63.5,0.0,13.5,0.0
2014,0.0,15,0.0,6.7,13.3,73.3,0.0,6.7,0.0
2014,0.0,6,0.0,16.7,0.0,83.3,0.0,0.0,0.0
2014,4.2,29,0.0,10.3,10.3,72.4,0.0,6.9,0.0
2014,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,0.0,36,0.0,19.4,19.4,47.2,5.6,2.8,5.6
2014,0.0,49,0.0,2.0,8.2,71.4,2.0,16.3,0.0
2014,0.0,25,0.0,4.0,8.0,72.0,0.0,12.0,4.0
2014,0.0,15,0.0,6.7,20.0,60.0,6.7,0.0,6.7
2014,0.0,44,0.0,6.8,13.6,47.7,2.3,27.3,2.3
2014,1.0,94,0.0,4.3,14.9,66.0,2.1,7.4,5.3
2014,3.7,40,0.0,7.5,30.0,55.0,0.0,7.5,0.0
2014,4.3,56,0.0,0.0,8.9,83.9,0.0,7.1,0.0
2014,0.0,53,0.0,0.0,13.2,71.7,0.0,15.1,0.0
2014,1.0,245,0.0,6.5,17.6,64.9,2.4,7.8,0.8
2014,0.0,43,0.0,14.0,25.6,53.5,0.0,7.0,0.0
2015,0.0,44,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,0.0,32,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,0.0,275,99.6,0.4,0.0,0.0,0.0,0.0,0.0
2015,0.0,83,98.8,1.2,0.0,0.0,0.0,0.0,0.0
2015,0.0,82,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,0.0,54,96.3,3.7,0.0,0.0,0.0,0.0,0.0
2015,0.8,113,94.7,5.3,0.0,0.0,0.0,0.0,0.0
2015,0.0,104,97.1,1.0,1.0,0.0,1.0,0.0,0.0
2015,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,0.0,129,94.6,4.7,0.0,0.0,0.0,0.0,0.8
2015,0.0,56,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,0.0,4,75.0,25.0,0.0,0.0,0.0,0.0,0.0
2015,0.0,164,92.7,7.3,0.0,0.0,0.0,0.0,0.0
2015,0.0,200,92.0,8.0,0.0,0.0,0.0,0.0,0.0
2015,0.0,151,92.1,7.3,0.7,0.0,0.0,0.0,0.0
2015,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,0.0,171,88.3,11.1,0.6,0.0,0.0,0.0,0.0
2015,0.0,53,90.6,9.4,0.0,0.0,0.0,0.0,0.0
2015,0.0,112,87.5,9.8,0.9,0.0,0.0,0.0,1.8
2015,0.0,48,93.8,6.3,0.0,0.0,0.0,0.0,0.0
2015,1.1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,0.0,63,93.7,6.3,0.0,0.0,0.0,0.0,0.0
2015,0.0,225,86.7,12.0,1.3,0.0,0.0,0.0,0.0
2015,0.0,13,76.9,23.1,0.0,0.0,0.0,0.0,0.0
2015,0.4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,1.0,132,79.5,12.1,0.8,3.8,0.0,0.0,3.8
2015,0.0,237,81.4,16.0,0.4,0.0,0.0,0.0,2.1
2015,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,1.0,146,82.2,17.8,0.0,0.0,0.0,0.0,0.0
2015,0.0,68,79.4,19.1,1.5,0.0,0.0,0.0,0.0
2015,0.0,104,77.9,21.2,0.0,1.0,0.0,0.0,0.0
2015,0.0,18,77.8,22.2,0.0,0.0,0.0,0.0,0.0
2015,0.0,27,88.9,11.1,0.0,0.0,0.0,0.0,0.0
2015,0.0,57,77.2,22.8,0.0,0.0,0.0,0.0,0.0
2015,0.0,110,81.8,17.3,0.0,0.0,0.0,0.0,0.9
2015,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,0.0,42,78.6,19.0,0.0,0.0,0.0,0.0,2.4
2015,0.0,34,67.6,32.4,0.0,0.0,0.0,0.0,0.0
2015,2.0,28,78.6,14.3,3.6,0.0,0.0,0.0,3.6
2015,0.0,46,78.3,17.4,4.3,0.0,0.0,0.0,0.0
2015,0.0,33,75.8,24.2,0.0,0.0,0.0,0.0,0.0
2015,0.0,36,69.4,30.6,0.0,0.0,0.0,0.0,0.0
2015,0.0,107,72.0,27.1,0.9,0.0,0.0,0.0,0.0
2015,0.0,50,70.0,28.0,2.0,0.0,0.0,0.0,0.0
2015,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,0.0,27,74.1,25.9,0.0,0.0,0.0,0.0,0.0
2015,0.0,172,67.4,27.9,2.9,0.0,0.0,0.0,1.7
2015,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,0.0,83,74.7,24.1,1.2,0.0,0.0,0.0,0.0
2015,0.0,6,83.3,16.7,0.0,0.0,0.0,0.0,0.0
2015,0.0,208,65.4,32.2,1.9,0.5,0.0,0.0,0.0
2015,0.0,141,69.5,29.8,0.7,0.0,0.0,0.0,0.0
2015,0.0,49,69.4,30.6,0.0,0.0,0.0,0.0,0.0
2015,0.0,14,57.1,42.9,0.0,0.0,0.0,0.0,0.0
2015,0.0,1,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,0.0,192,60.9,35.9,3.1,0.0,0.0,0.0,0.0
2015,0.0,60,71.7,26.7,1.7,0.0,0.0,0.0,0.0
2015,0.0,99,61.6,30.3,7.1,0.0,0.0,0.0,1.0
2015,0.0,27,59.3,37.0,3.7,0.0,0.0,0.0,0.0
2015,0.0,77,68.8,27.3,2.6,0.0,0.0,0.0,1.3
2015,0.0,93,65.6,32.3,2.2,0.0,0.0,0.0,0.0
2015,0.0,54,64.8,33.3,1.9,0.0,0.0,0.0,0.0
2015,0.0,30,56.7,36.7,6.7,0.0,0.0,0.0,0.0
2015,0.0,66,62.1,34.8,3.0,0.0,0.0,0.0,0.0
2015,0.6,326,59.5,34.4,5.5,0.3,0.0,0.0,0.3
2015,0.0,14,85.7,14.3,0.0,0.0,0.0,0.0,0.0
2015,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,0.0,122,53.3,42.6,4.1,0.0,0.0,0.0,0.0
2015,0.0,183,55.2,35.5,6.0,2.2,0.5,0.0,0.5
2015,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,0.0,166,51.2,43.4,4.8,0.0,0.0,0.0,0.6
2015,0.0,29,62.1,34.5,3.4,0.0,0.0,0.0,0.0
2015,0.0,49,57.1,30.6,10.2,0.0,0.0,0.0,2.0
2015,0.0,17,47.1,41.2,11.8,0.0,0.0,0.0,0.0
2015,0.0,24,45.8,54.2,0.0,0.0,0.0,0.0,0.0
2015,0.0,60,56.7,38.3,5.0,0.0,0.0,0.0,0.0
2015,0.0,43,58.1,30.2,11.6,0.0,0.0,0.0,0.0
2015,0.0,106,57.5,36.8,5.7,0.0,0.0,0.0,0.0
2015,0.0,19,57.9,36.8,0.0,0.0,0.0,0.0,5.3
2015,0.0,40,62.5,30.0,7.5,0.0,0.0,0.0,0.0
2015,0.0,46,50.0,34.8,10.9,4.3,0.0,0.0,0.0
2015,0.0,158,55.1,38.6,5.1,0.6,0.0,0.0,0.6
2015,0.0,42,47.6,47.6,4.8,0.0,0.0,0.0,0.0
2015,0.0,154,57.8,20.8,12.3,5.8,0.0,1.3,1.9
2015,0.0,52,50.0,32.7,11.5,1.9,0.0,0.0,3.8
2015,0.0,205,46.8,45.4,6.3,1.0,0.0,0.0,0.5
2015,3.3,30,66.7,26.7,6.7,0.0,0.0,0.0,0.0
2015,0.0,28,46.4,50.0,3.6,0.0,0.0,0.0,0.0
2015,3.2,76,56.6,31.6,9.2,2.6,0.0,0.0,0.0
2015,0.0,97,44.3,38.1,11.3,5.2,0.0,0.0,1.0
2015,0.0,43,55.8,32.6,11.6,0.0,0.0,0.0,0.0
2015,2.9,44,56.8,31.8,4.5,4.5,0.0,0.0,2.3
2015,1.8,32,56.3,37.5,6.3,0.0,0.0,0.0,0.0
2015,0.0,30,63.3,30.0,3.3,3.3,0.0,0.0,0.0
2015,0.0,101,49.5,42.6,5.9,0.0,0.0,0.0,2.0
2015,0.0,42,47.6,35.7,14.3,2.4,0.0,0.0,0.0
2015,0.0,52,48.1,46.2,5.8,0.0,0.0,0.0,0.0
2015,0.0,68,42.6,50.0,5.9,0.0,1.5,0.0,0.0
2015,0.0,82,42.7,48.8,8.5,0.0,0.0,0.0,0.0
2015,0.0,48,54.2,25.0,16.7,4.2,0.0,0.0,0.0
2015,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,7.7,25,48.0,44.0,8.0,0.0,0.0,0.0,0.0
2015,0.0,77,45.5,37.7,10.4,5.2,1.3,0.0,0.0
2015,1.6,61,57.4,32.8,8.2,1.6,0.0,0.0,0.0
2015,0.0,43,41.9,48.8,9.3,0.0,0.0,0.0,0.0
2015,0.0,101,54.5,33.7,8.9,3.0,0.0,0.0,0.0
2015,0.0,171,41.5,42.7,8.2,4.7,0.0,0.6,2.3
2015,0.0,22,40.9,36.4,13.6,9.1,0.0,0.0,0.0
2015,0.0,137,40.9,43.1,13.1,1.5,0.0,0.0,1.5
2015,0.0,43,48.8,44.2,7.0,0.0,0.0,0.0,0.0
2015,1.8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,0.0,34,41.2,38.2,17.6,2.9,0.0,0.0,0.0
2015,0.0,16,56.3,37.5,6.3,0.0,0.0,0.0,0.0
2015,0.0,12,33.3,58.3,8.3,0.0,0.0,0.0,0.0
2015,0.0,99,51.5,38.4,9.1,1.0,0.0,0.0,0.0
2015,0.0,29,51.7,34.5,13.8,0.0,0.0,0.0,0.0
2015,0.0,82,50.0,41.5,7.3,1.2,0.0,0.0,0.0
2015,0.0,66,39.4,50.0,9.1,1.5,0.0,0.0,0.0
2015,0.0,107,37.4,43.9,16.8,0.9,0.0,0.0,0.9
2015,0.0,44,45.5,34.1,15.9,4.5,0.0,0.0,0.0
2015,0.0,56,37.5,41.1,21.4,0.0,0.0,0.0,0.0
2015,7.1,5,80.0,20.0,0.0,0.0,0.0,0.0,0.0
2015,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,0.0,79,36.7,43.0,17.7,2.5,0.0,0.0,0.0
2015,0.0,151,39.7,27.8,19.2,11.3,0.0,0.0,2.0
2015,0.0,30,40.0,43.3,13.3,3.3,0.0,0.0,0.0
2015,12.5,9,55.6,44.4,0.0,0.0,0.0,0.0,0.0
2015,0.0,97,43.3,40.2,14.4,1.0,0.0,0.0,1.0
2015,0.0,57,31.6,49.1,14.0,3.5,1.8,0.0,0.0
2015,5.1,43,41.9,44.2,14.0,0.0,0.0,0.0,0.0
2015,1.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,0.0,178,39.9,38.2,15.7,4.5,0.0,0.0,1.7
2015,0.0,47,44.7,44.7,10.6,0.0,0.0,0.0,0.0
2015,0.0,20,50.0,30.0,20.0,0.0,0.0,0.0,0.0
2015,3.0,49,34.7,53.1,12.2,0.0,0.0,0.0,0.0
2015,0.0,25,44.0,32.0,24.0,0.0,0.0,0.0,0.0
2015,0.0,18,44.4,38.9,16.7,0.0,0.0,0.0,0.0
2015,0.7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,0.0,35,34.3,51.4,11.4,2.9,0.0,0.0,0.0
2015,0.0,92,44.6,46.7,8.7,0.0,0.0,0.0,0.0
2015,3.6,20,70.0,15.0,15.0,0.0,0.0,0.0,0.0
2015,0.0,45,40.0,46.7,13.3,0.0,0.0,0.0,0.0
2015,2.6,50,46.0,42.0,10.0,0.0,2.0,0.0,0.0
2015,0.0,26,42.3,23.1,34.6,0.0,0.0,0.0,0.0
2015,1.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,0.0,81,27.2,48.1,17.3,7.4,0.0,0.0,0.0
2015,0.0,127,37.0,40.2,20.5,2.4,0.0,0.0,0.0
2015,5.3,9,22.2,22.2,44.4,11.1,0.0,0.0,0.0
2015,1.3,70,40.0,44.3,11.4,2.9,0.0,0.0,1.4
2015,0.0,56,28.6,48.2,12.5,10.7,0.0,0.0,0.0
2015,0.0,85,40.0,35.3,18.8,5.9,0.0,0.0,0.0
2015,0.0,31,32.3,35.5,29.0,0.0,3.2,0.0,0.0
2015,0.0,22,45.5,54.5,0.0,0.0,0.0,0.0,0.0
2015,3.1,126,35.7,48.4,11.1,1.6,0.8,0.0,2.4
2015,2.7,82,46.3,25.6,15.9,11.0,0.0,0.0,1.2
2015,0.0,32,31.3,50.0,12.5,0.0,0.0,0.0,6.3
2015,0.0,117,35.9,51.3,9.4,3.4,0.0,0.0,0.0
2015,0.0,55,38.2,40.0,14.5,7.3,0.0,0.0,0.0
2015,0.0,10,50.0,40.0,10.0,0.0,0.0,0.0,0.0
2015,0.8,170,34.7,44.1,13.5,6.5,0.0,0.0,1.2
2015,0.0,50,38.0,36.0,26.0,0.0,0.0,0.0,0.0
2015,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,0.0,52,23.1,59.6,11.5,1.9,0.0,1.9,1.9
2015,0.0,54,29.6,61.1,9.3,0.0,0.0,0.0,0.0
2015,3.0,21,38.1,47.6,14.3,0.0,0.0,0.0,0.0
2015,3.1,39,41.0,25.6,20.5,10.3,0.0,0.0,2.6
2015,0.0,95,40.0,45.3,14.7,0.0,0.0,0.0,0.0
2015,0.0,21,42.9,42.9,9.5,0.0,0.0,0.0,4.8
2015,0.0,22,40.9,50.0,9.1,0.0,0.0,0.0,0.0
2015,0.0,62,29.0,51.6,17.7,0.0,0.0,0.0,1.6
2015,0.0,55,32.7,27.3,21.8,16.4,0.0,0.0,1.8
2015,1.7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,0.0,83,34.9,47.0,18.1,0.0,0.0,0.0,0.0
2015,1.0,153,32.0,37.9,20.9,8.5,0.0,0.0,0.7
2015,0.0,135,33.3,53.3,11.9,1.5,0.0,0.0,0.0
2015,0.0,63,42.9,39.7,15.9,1.6,0.0,0.0,0.0
2015,3.3,30,43.3,23.3,16.7,16.7,0.0,0.0,0.0
2015,5.3,33,36.4,36.4,24.2,0.0,0.0,0.0,3.0
2015,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,0.0,25,36.0,28.0,32.0,4.0,0.0,0.0,0.0
2015,0.0,44,34.1,20.5,18.2,20.5,0.0,2.3,4.5
2015,0.0,36,27.8,47.2,25.0,0.0,0.0,0.0,0.0
2015,0.0,18,27.8,55.6,16.7,0.0,0.0,0.0,0.0
2015,0.0,24,33.3,50.0,16.7,0.0,0.0,0.0,0.0
2015,0.0,80,27.5,57.5,15.0,0.0,0.0,0.0,0.0
2015,0.0,12,33.3,41.7,16.7,8.3,0.0,0.0,0.0
2015,0.8,150,35.3,38.7,20.0,6.0,0.0,0.0,0.0
2015,0.0,79,36.7,49.4,8.9,2.5,1.3,0.0,1.3
2015,1.6,60,35.0,46.7,11.7,5.0,0.0,0.0,1.7
2015,0.0,105,30.5,43.8,19.0,4.8,0.0,0.0,1.9
2015,0.7,252,31.7,40.1,21.0,6.7,0.4,0.0,0.0
2015,0.0,39,33.3,30.8,15.4,17.9,0.0,2.6,0.0
2015,3.1,33,30.3,39.4,18.2,9.1,0.0,0.0,3.0
2015,0.0,38,36.8,26.3,23.7,10.5,0.0,0.0,2.6
2015,3.4,21,28.6,19.0,38.1,14.3,0.0,0.0,0.0
2015,0.0,110,30.0,44.5,22.7,2.7,0.0,0.0,0.0
2015,1.1,156,32.1,27.6,23.7,14.7,0.0,0.6,1.3
2015,0.0,78,25.6,55.1,15.4,1.3,0.0,0.0,2.6
2015,0.0,44,36.4,29.5,31.8,2.3,0.0,0.0,0.0
2015,6.3,61,41.0,16.4,23.0,16.4,0.0,0.0,3.3
2015,0.7,116,31.9,48.3,13.8,6.0,0.0,0.0,0.0
2015,0.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,0.0,115,25.2,50.4,23.5,0.9,0.0,0.0,0.0
2015,3.5,74,35.1,27.0,21.6,12.2,0.0,0.0,4.1
2015,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,0.0,20,30.0,40.0,15.0,15.0,0.0,0.0,0.0
2015,0.0,6,50.0,0.0,50.0,0.0,0.0,0.0,0.0
2015,0.0,52,30.8,57.7,5.8,1.9,0.0,0.0,3.8
2015,0.0,89,24.7,50.6,19.1,5.6,0.0,0.0,0.0
2015,0.0,84,29.8,32.1,22.6,15.5,0.0,0.0,0.0
2015,3.4,28,35.7,35.7,17.9,7.1,0.0,0.0,3.6
2015,0.0,65,21.5,53.8,13.8,9.2,0.0,1.5,0.0
2015,0.0,16,43.8,18.8,12.5,25.0,0.0,0.0,0.0
2015,0.0,146,28.8,45.2,20.5,4.1,0.7,0.0,0.7
2015,0.0,36,30.6,25.0,27.8,11.1,0.0,2.8,2.8
2015,0.0,41,26.8,22.0,26.8,19.5,2.4,0.0,2.4
2015,2.0,36,27.8,33.3,22.2,13.9,0.0,2.8,0.0
2015,0.0,112,24.1,55.4,17.9,2.7,0.0,0.0,0.0
2015,0.0,53,26.4,56.6,15.1,1.9,0.0,0.0,0.0
2015,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,1.0,118,28.0,42.4,20.3,6.8,0.8,0.0,1.7
2015,2.0,63,33.3,34.9,19.0,12.7,0.0,0.0,0.0
2015,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,0.0,25,32.0,36.0,28.0,4.0,0.0,0.0,0.0
2015,1.2,145,25.5,28.3,24.1,20.7,0.0,1.4,0.0
2015,0.0,52,28.8,40.4,13.5,15.4,0.0,0.0,1.9
2015,1.3,177,27.7,49.7,13.6,7.9,0.0,0.0,1.1
2015,3.3,57,28.1,19.3,31.6,17.5,1.8,0.0,1.8
2015,1.4,62,35.5,35.5,22.6,6.5,0.0,0.0,0.0
2015,0.0,43,30.2,51.2,11.6,4.7,0.0,0.0,2.3
2015,4.2,24,29.2,20.8,25.0,20.8,0.0,0.0,4.2
2015,0.0,57,31.6,31.6,22.8,10.5,0.0,1.8,1.8
2015,0.0,44,22.7,25.0,27.3,22.7,0.0,0.0,2.3
2015,0.0,96,31.3,31.3,24.0,10.4,0.0,0.0,3.1
2015,0.0,43,32.6,39.5,16.3,11.6,0.0,0.0,0.0
2015,3.0,56,32.1,42.9,21.4,1.8,0.0,0.0,1.8
2015,0.0,53,30.2,56.6,13.2,0.0,0.0,0.0,0.0
2015,3.6,87,24.1,40.2,19.5,14.9,0.0,0.0,1.1
2015,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,0.0,18,22.2,66.7,11.1,0.0,0.0,0.0,0.0
2015,0.0,27,33.3,44.4,7.4,14.8,0.0,0.0,0.0
2015,0.0,23,21.7,26.1,30.4,21.7,0.0,0.0,0.0
2015,0.0,46,23.9,58.7,15.2,2.2,0.0,0.0,0.0
2015,0.9,78,23.1,43.6,25.6,7.7,0.0,0.0,0.0
2015,0.0,80,28.8,40.0,26.3,5.0,0.0,0.0,0.0
2015,0.0,74,17.6,60.8,9.5,8.1,0.0,2.7,1.4
2015,0.0,24,20.8,45.8,20.8,12.5,0.0,0.0,0.0
2015,0.0,22,27.3,59.1,9.1,0.0,0.0,0.0,4.5
2015,0.7,149,21.5,36.9,29.5,11.4,0.0,0.7,0.0
2015,3.5,78,32.1,39.7,21.8,6.4,0.0,0.0,0.0
2015,0.0,69,27.5,34.8,18.8,14.5,0.0,0.0,4.3
2015,2.5,35,17.1,42.9,22.9,14.3,0.0,2.9,0.0
2015,5.6,44,31.8,45.5,20.5,2.3,0.0,0.0,0.0
2015,0.9,176,25.0,38.1,30.1,5.7,1.1,0.0,0.0
2015,0.0,47,34.0,36.2,19.1,10.6,0.0,0.0,0.0
2015,0.0,18,16.7,50.0,27.8,5.6,0.0,0.0,0.0
2015,0.0,7,42.9,28.6,28.6,0.0,0.0,0.0,0.0
2015,0.0,29,34.5,44.8,20.7,0.0,0.0,0.0,0.0
2015,0.0,34,32.4,26.5,23.5,17.6,0.0,0.0,0.0
2015,3.3,37,18.9,16.2,29.7,27.0,0.0,0.0,8.1
2015,0.0,103,24.3,46.6,17.5,11.7,0.0,0.0,0.0
2015,0.0,71,33.8,42.3,15.5,5.6,1.4,0.0,1.4
2015,3.4,61,27.9,36.1,26.2,8.2,0.0,0.0,1.6
2015,1.8,68,26.5,38.2,26.5,8.8,0.0,0.0,0.0
2015,0.0,35,22.9,37.1,17.1,20.0,0.0,2.9,0.0
2015,0.0,10,20.0,60.0,20.0,0.0,0.0,0.0,0.0
2015,2.6,41,22.0,26.8,31.7,19.5,0.0,0.0,0.0
2015,0.0,12,25.0,8.3,33.3,33.3,0.0,0.0,0.0
2015,0.0,55,25.5,41.8,20.0,10.9,0.0,0.0,1.8
2015,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,6.3,29,31.0,31.0,17.2,20.7,0.0,0.0,0.0
2015,0.0,131,19.8,45.8,30.5,3.8,0.0,0.0,0.0
2015,1.0,115,27.0,31.3,24.3,16.5,0.0,0.0,0.9
2015,2.4,83,22.9,30.1,21.7,24.1,0.0,0.0,1.2
2015,0.0,40,37.5,25.0,22.5,15.0,0.0,0.0,0.0
2015,2.8,31,19.4,19.4,19.4,41.9,0.0,0.0,0.0
2015,0.0,61,26.2,39.3,26.2,6.6,0.0,1.6,0.0
2015,0.0,66,25.8,37.9,33.3,3.0,0.0,0.0,0.0
2015,1.4,55,25.5,45.5,23.6,1.8,0.0,0.0,3.6
2015,0.0,41,31.7,31.7,17.1,19.5,0.0,0.0,0.0
2015,0.0,7,28.6,14.3,57.1,0.0,0.0,0.0,0.0
2015,0.0,113,23.0,40.7,28.3,7.1,0.0,0.0,0.9
2015,0.0,19,21.1,36.8,21.1,15.8,0.0,5.3,0.0
2015,1.7,54,20.4,44.4,22.2,13.0,0.0,0.0,0.0
2015,8.3,56,25.0,46.4,21.4,5.4,0.0,0.0,1.8
2015,1.3,97,20.6,36.1,24.7,17.5,1.0,0.0,0.0
2015,0.0,31,25.8,58.1,16.1,0.0,0.0,0.0,0.0
