YEAR,% DIV 9,% X,FEMALE CANDIDATES,FEMALE % DIV1 ,FEMALE % DIV2,FEMALE % DIV3,FEMALE % DIV4,FEMALE % DIV7,FEMALE % DIV9
2011,1.7,1.7,42,2.4,4.8,26.2,64.3,0.0,0.0
2011,1.7,6.8,47,0.0,8.5,27.7,55.3,0.0,0.0
2011,5.1,2.5,48,0.0,12.5,16.7,62.5,0.0,6.3
2011,5.1,0.8,45,0.0,11.1,24.4,53.3,0.0,11.1
2011,12.7,2.5,47,0.0,0.0,21.3,55.3,0.0,19.1
2011,2.5,1.7,25,0.0,0.0,16.0,84.0,0.0,0.0
2011,10.1,0.0,48,0.0,2.1,20.8,66.7,0.0,10.4
2011,5.9,1.7,48,0.0,2.1,20.8,70.8,0.0,4.2
2011,1.7,0.8,24,0.0,4.2,16.7,70.8,0.0,8.3
2011,3.3,3.3,55,0.0,21.8,18.2,47.3,0.0,5.5
2011,5.0,6.7,60,0.0,8.3,25.0,56.7,1.7,5.0
2011,4.2,2.5,50,0.0,10.0,14.0,66.0,0.0,8.0
2011,0.0,0.8,62,1.6,3.2,14.5,79.0,0.0,0.0
2011,2.5,0.8,50,2.0,2.0,22.0,72.0,0.0,0.0
2011,4.1,3.3,51,0.0,3.9,19.6,66.7,0.0,5.9
2011,19.0,3.3,49,0.0,2.0,14.3,55.1,0.0,20.4
2011,1.6,1.6,54,0.0,7.4,25.9,64.8,0.0,1.9
2011,0.0,2.5,54,1.9,5.6,18.5,68.5,1.9,0.0
2011,0.0,1.6,66,1.5,6.1,19.7,71.2,0.0,0.0
2011,3.3,2.4,46,0.0,0.0,17.4,78.3,0.0,4.3
2011,7.3,4.8,53,0.0,1.9,20.8,67.9,0.0,5.7
2011,11.3,0.8,41,0.0,0.0,9.8,73.2,0.0,17.1
2011,12.6,1.6,209,0.0,2.4,10.5,69.4,1.4,14.4
2011,4.0,4.8,74,1.4,4.1,17.6,70.3,0.0,2.7
2011,2.4,1.6,53,1.9,5.7,26.4,58.5,0.0,5.7
2011,4.0,4.0,53,0.0,9.4,30.2,52.8,0.0,3.8
2011,8.7,0.8,60,0.0,3.3,16.7,65.0,0.0,13.3
2011,3.2,2.4,33,0.0,3.0,21.2,66.7,0.0,9.1
2011,11.0,1.6,110,0.0,3.6,20.0,67.3,0.0,8.2
2011,13.3,3.1,59,0.0,0.0,6.8,74.6,0.0,15.3
2011,3.9,2.3,53,0.0,3.8,17.0,67.9,1.9,5.7
2011,7.8,5.4,51,0.0,3.9,23.5,60.8,0.0,9.8
2011,10.6,3.4,145,0.0,4.1,16.6,66.2,0.7,12.4
2011,5.3,1.5,62,0.0,6.5,25.8,61.3,0.0,4.8
2011,3.4,2.3,110,0.0,10.0,25.5,61.8,0.0,0.9
2011,0.8,0.0,60,1.7,18.3,30.0,48.3,1.7,0.0
2011,16.4,3.0,57,0.0,1.8,14.0,71.9,0.0,7.0
2011,11.2,1.5,58,0.0,1.7,17.2,60.3,1.7,17.2
2011,2.2,0.7,37,0.0,5.4,37.8,54.1,0.0,2.7
2011,6.7,0.7,65,0.0,4.6,24.6,56.9,1.5,12.3
2011,3.7,1.5,20,0.0,5.0,15.0,70.0,0.0,5.0
2011,5.8,6.6,59,0.0,0.0,11.9,74.6,1.7,8.5
2011,1.4,0.0,70,0.0,7.1,17.1,72.9,0.0,2.9
2011,10.1,1.8,113,0.0,1.8,8.8,70.8,0.0,17.7
2011,3.6,4.3,82,0.0,2.4,20.7,65.9,0.0,6.1
2011,8.6,2.9,82,0.0,1.2,8.5,82.9,0.0,6.1
2011,0.0,0.7,141,0.7,14.2,42.6,41.8,0.0,0.0
2011,0.7,0.7,71,0.0,11.3,31.0,53.5,1.4,1.4
2011,1.4,1.4,61,0.0,3.3,16.4,78.7,0.0,0.0
2011,0.7,2.8,59,0.0,0.0,13.6,83.1,0.0,1.7
2011,5.5,2.1,82,0.0,3.7,13.4,73.2,0.0,8.5
2011,9.7,2.8,74,0.0,2.7,9.5,70.3,0.0,12.2
2011,8.3,9.7,61,0.0,3.3,11.5,62.3,4.9,8.2
2011,7.5,1.4,76,0.0,3.9,15.8,71.1,0.0,6.6
2011,13.5,2.0,70,0.0,5.7,10.0,64.3,0.0,17.1
2011,4.0,2.0,90,0.0,8.9,34.4,51.1,0.0,2.2
2011,11.4,0.7,73,1.4,4.1,19.2,64.4,0.0,11.0
2011,5.3,2.7,70,0.0,5.7,28.6,52.9,0.0,7.1
2011,19.2,6.6,75,0.0,2.7,6.7,56.0,2.7,24.0
2011,9.2,2.0,83,0.0,9.6,21.7,55.4,0.0,9.6
2011,1.3,2.0,52,0.0,7.7,32.7,53.8,0.0,3.8
2011,5.8,2.6,61,0.0,6.6,14.8,67.2,0.0,9.8
2011,15.9,3.8,50,0.0,0.0,10.0,68.0,0.0,14.0
2011,9.5,1.9,45,0.0,2.2,15.6,62.2,0.0,20.0
2011,0.6,0.6,158,0.6,22.8,46.2,28.5,0.6,0.6
2011,6.3,5.0,67,0.0,6.0,16.4,59.7,0.0,9.0
2011,8.7,5.3,115,0.0,9.6,19.1,57.4,0.0,8.7
2011,9.7,1.2,63,0.0,9.5,25.4,52.4,0.0,12.7
2011,18.4,1.5,85,0.0,1.2,8.2,67.1,1.2,22.4
2011,1.2,4.8,92,0.0,18.5,12.0,63.0,1.1,2.2
2011,12.5,3.6,44,0.0,2.3,15.9,65.9,0.0,15.9
2011,8.3,4.8,85,0.0,3.5,7.1,74.1,0.0,10.6
2011,4.1,5.3,71,0.0,11.3,25.4,54.9,0.0,1.4
2011,2.9,1.2,92,0.0,7.6,23.9,65.2,0.0,1.1
2011,11.4,5.1,76,0.0,3.9,6.6,63.2,10.5,13.2
2011,7.4,2.3,70,0.0,2.9,15.7,72.9,0.0,8.6
2011,14.4,1.7,59,0.0,1.7,18.6,66.1,1.7,11.9
2011,3.3,2.2,66,0.0,0.0,25.8,66.7,1.5,3.0
2011,17.7,7.5,78,0.0,0.0,6.4,66.7,3.8,16.7
2011,0.5,5.3,80,0.0,6.3,18.8,72.5,0.0,1.3
2011,10.3,4.1,76,0.0,5.3,13.2,57.9,0.0,14.5
2011,3.1,1.5,105,0.0,11.4,26.7,58.1,0.0,1.9
2011,3.5,2.0,60,0.0,5.0,16.7,71.7,0.0,6.7
2011,11.6,3.0,86,0.0,4.7,12.8,62.8,1.2,15.1
2011,2.5,2.5,92,0.0,4.3,25.0,66.3,0.0,1.1
2011,6.2,1.9,90,1.1,6.7,20.0,60.0,2.2,6.7
2011,1.4,2.9,96,1.0,9.4,26.0,58.3,0.0,2.1
2011,12.8,4.1,97,1.0,3.1,17.5,59.8,0.0,16.5
2011,1.3,3.1,91,0.0,4.4,25.3,65.9,0.0,1.1
2011,7.5,3.1,99,0.0,3.0,22.2,66.7,0.0,7.1
2011,6.8,2.1,121,0.0,3.3,15.7,68.6,0.0,9.1
2011,8.4,3.8,111,0.9,5.4,22.5,52.3,1.8,12.6
2011,6.7,4.6,127,0.0,5.5,18.9,60.6,2.4,7.1
2011,3.6,4.4,92,0.0,4.3,18.5,69.6,1.1,4.3
2011,10.9,2.3,75,0.0,0.0,10.7,72.0,0.0,17.3
2011,5.6,3.5,89,0.0,3.4,14.6,70.8,0.0,6.7
2011,3.6,0.0,8,0.0,0.0,37.5,62.5,0.0,0.0
2011,4.3,0.0,4,0.0,50.0,25.0,0.0,0.0,25.0
2011,0.0,0.0,4,0.0,0.0,0.0,100.0,0.0,0.0
2011,4.3,0.0,23,0.0,0.0,26.1,69.6,0.0,4.3
2011,1.9,1.9,7,0.0,0.0,14.3,42.9,28.6,14.3
2011,13.6,0.0,4,0.0,0.0,25.0,25.0,0.0,50.0
2011,2.0,0.0,22,0.0,13.6,31.8,50.0,0.0,4.5
2011,3.6,0.0,20,0.0,5.0,25.0,65.0,0.0,5.0
2011,4.7,6.3,26,0.0,11.5,19.2,61.5,0.0,3.8
2011,3.1,0.0,8,0.0,0.0,25.0,62.5,0.0,12.5
2011,0.0,1.8,22,0.0,27.3,27.3,45.5,0.0,0.0
2011,9.1,3.0,11,0.0,9.1,18.2,54.5,0.0,9.1
2011,3.3,3.3,19,0.0,5.3,31.6,47.4,5.3,5.3
2011,10.4,3.0,23,0.0,0.0,21.7,69.6,4.3,4.3
2011,0.0,1.9,29,0.0,3.4,24.1,65.5,3.4,0.0
2011,6.0,4.5,35,0.0,2.9,20.0,65.7,0.0,5.7
2011,1.1,5.3,48,0.0,4.2,14.6,68.8,0.0,2.1
2011,8.6,0.0,21,0.0,0.0,4.8,90.5,0.0,4.8
2011,3.0,0.0,11,0.0,18.2,9.1,72.7,0.0,0.0
2011,5.5,3.3,56,0.0,3.6,17.9,71.4,0.0,5.4
2011,7.6,0.0,58,0.0,3.4,34.5,51.7,0.0,10.3
2011,12.4,1.1,34,0.0,2.9,5.9,76.5,0.0,11.8
2011,16.7,3.3,12,0.0,0.0,0.0,83.3,0.0,8.3
2011,1.2,4.8,38,0.0,0.0,13.2,78.9,0.0,2.6
2011,0.0,2.0,22,0.0,9.1,22.7,63.6,0.0,0.0
2011,3.1,1.6,35,0.0,5.7,22.9,62.9,0.0,5.7
2011,7.8,3.9,27,0.0,3.7,3.7,70.4,0.0,14.8
2011,2.6,0.0,14,0.0,7.1,7.1,85.7,0.0,0.0
2011,0.0,2.6,24,0.0,4.2,20.8,70.8,0.0,0.0
2011,11.3,5.0,36,0.0,2.8,19.4,52.8,0.0,16.7
2011,1.8,3.6,25,0.0,12.0,12.0,68.0,4.0,0.0
2011,0.0,0.0,7,0.0,0.0,0.0,100.0,0.0,0.0
2011,7.5,3.8,22,0.0,0.0,31.8,50.0,0.0,9.1
2011,10.6,6.4,20,0.0,5.0,20.0,65.0,0.0,5.0
2011,4.2,4.2,4,0.0,0.0,0.0,50.0,0.0,25.0
2011,2.7,0.0,19,0.0,5.3,26.3,63.2,0.0,5.3
2011,6.7,0.0,17,0.0,0.0,17.6,82.4,0.0,0.0
2011,7.0,0.9,59,0.0,6.8,8.5,74.6,0.0,8.5
2011,2.2,2.2,53,0.0,7.5,26.4,60.4,0.0,1.9
2011,6.7,0.0,10,0.0,0.0,0.0,90.0,0.0,10.0
2011,5.9,14.7,18,0.0,11.1,16.7,38.9,0.0,11.1
2011,6.3,3.1,20,0.0,5.0,25.0,60.0,0.0,10.0
2011,3.3,6.6,31,0.0,16.1,22.6,61.3,0.0,0.0
2011,2.6,5.3,52,0.0,3.8,23.1,59.6,1.9,1.9
2011,6.5,5.2,42,0.0,11.9,11.9,61.9,0.0,9.5
2011,5.6,0.0,38,0.0,5.3,28.9,60.5,0.0,5.3
2011,6.7,0.0,9,0.0,11.1,33.3,55.6,0.0,0.0
2011,11.1,0.0,4,0.0,0.0,25.0,75.0,0.0,0.0
2011,9.8,11.8,17,0.0,0.0,17.6,47.1,5.9,23.5
2011,0.7,2.9,65,0.0,9.2,29.2,58.5,0.0,0.0
2011,35.7,0.0,14,0.0,0.0,21.4,35.7,0.0,42.9
2011,2.4,2.4,40,0.0,2.5,22.5,67.5,0.0,5.0
2011,2.9,2.9,28,0.0,3.6,39.3,53.6,0.0,3.6
2011,1.5,1.5,35,0.0,5.7,22.9,68.6,0.0,0.0
2011,2.5,2.5,20,0.0,10.0,20.0,55.0,5.0,5.0
2011,6.2,2.1,37,0.0,8.1,18.9,64.9,0.0,5.4
2011,11.2,3.3,75,0.0,2.7,9.3,65.3,2.7,14.7
2011,5.0,7.7,137,0.0,4.4,18.2,62.8,0.0,7.3
2011,3.3,0.0,4,0.0,0.0,0.0,100.0,0.0,0.0
2011,4.0,6.0,51,0.0,0.0,9.8,82.4,0.0,5.9
2011,0.0,0.0,31,0.0,35.5,54.8,9.7,0.0,0.0
2011,20.0,20.0,5,0.0,0.0,0.0,60.0,0.0,20.0
2011,5.3,9.9,66,0.0,0.0,13.6,69.7,0.0,7.6
2011,12.2,1.7,61,0.0,3.3,11.5,65.6,1.6,16.4
2011,2.4,2.4,15,0.0,0.0,6.7,80.0,0.0,6.7
2011,0.0,1.4,29,0.0,13.8,17.2,69.0,0.0,0.0
2011,5.9,2.9,5,0.0,0.0,20.0,40.0,0.0,40.0
2011,3.6,8.9,7,0.0,0.0,14.3,71.4,0.0,14.3
2011,1.7,5.0,14,0.0,0.0,21.4,71.4,0.0,7.1
2011,0.0,4.2,4,0.0,0.0,0.0,75.0,0.0,0.0
2011,4.1,3.3,99,0.0,1.0,9.1,81.8,0.0,4.0
2011,2.4,3.7,36,0.0,11.1,38.9,41.7,0.0,5.6
2011,8.9,2.5,14,0.0,7.1,7.1,64.3,0.0,14.3
2011,1.6,4.9,20,0.0,5.0,40.0,55.0,0.0,0.0
2011,2.3,4.5,15,0.0,0.0,40.0,46.7,0.0,6.7
2011,23.5,0.0,10,0.0,0.0,10.0,50.0,0.0,40.0
2011,6.1,5.1,25,0.0,0.0,12.0,72.0,0.0,12.0
2011,12.3,4.1,52,0.0,3.8,17.3,51.9,0.0,25.0
2011,29.4,0.0,2,0.0,0.0,0.0,50.0,0.0,50.0
2011,4.7,7.0,13,0.0,0.0,15.4,76.9,0.0,0.0
2011,2.4,8.7,36,0.0,5.6,27.8,52.8,0.0,5.6
2011,17.9,0.0,8,0.0,0.0,37.5,62.5,0.0,0.0
2011,10.8,7.5,28,0.0,0.0,14.3,64.3,0.0,14.3
2011,4.9,4.9,27,0.0,3.7,25.9,51.9,3.7,11.1
2011,8.7,2.9,26,0.0,3.8,3.8,73.1,0.0,15.4
2011,2.7,2.7,60,0.0,6.7,15.0,75.0,0.0,1.7
2011,1.6,4.0,59,0.0,3.4,13.6,78.0,0.0,1.7
2011,0.0,3.2,42,0.0,9.5,23.8,64.3,2.4,0.0
2011,10.0,4.0,122,0.0,4.9,10.7,62.3,0.8,13.9
2011,4.1,2.7,38,0.0,10.5,26.3,55.3,0.0,2.6
2011,4.6,1.9,52,0.0,3.8,26.9,65.4,0.0,1.9
2011,2.9,0.0,43,0.0,9.3,27.9,60.5,0.0,2.3
2011,5.2,1.7,57,0.0,8.8,12.3,75.4,0.0,3.5
2011,0.0,0.0,20,0.0,25.0,20.0,55.0,0.0,0.0
2011,0.0,2.4,33,0.0,12.1,27.3,60.6,0.0,0.0
2011,9.5,0.0,29,0.0,3.4,20.7,65.5,0.0,10.3
2011,7.5,5.7,27,0.0,3.7,11.1,70.4,0.0,7.4
2011,4.3,1.4,39,0.0,5.1,25.6,64.1,0.0,2.6
2011,3.8,1.9,31,0.0,6.5,22.6,61.3,3.2,3.2
2011,6.1,3.0,16,0.0,18.8,12.5,56.3,0.0,12.5
2011,2.0,0.0,27,0.0,18.5,11.1,66.7,0.0,3.7
2011,13.3,3.3,41,0.0,2.4,14.6,68.3,0.0,14.6
2011,1.9,5.6,33,0.0,9.1,33.3,51.5,0.0,0.0
2011,2.0,2.0,30,0.0,6.7,46.7,40.0,0.0,3.3
2011,1.5,6.0,30,0.0,16.7,23.3,46.7,0.0,3.3
2011,6.7,13.3,30,0.0,3.3,16.7,56.7,0.0,10.0
2011,4.5,1.1,45,0.0,11.1,17.8,62.2,0.0,6.7
2011,0.0,2.0,25,0.0,4.0,24.0,72.0,0.0,0.0
2011,0.0,0.0,9,0.0,22.2,44.4,33.3,0.0,0.0
2011,2.2,3.3,51,0.0,17.6,33.3,41.2,0.0,2.0
2011,8.7,0.0,46,0.0,10.9,13.0,69.6,0.0,6.5
2011,10.0,0.0,12,0.0,8.3,25.0,58.3,0.0,8.3
2011,6.0,1.5,36,0.0,13.9,22.2,50.0,2.8,11.1
2011,0.0,0.0,15,0.0,13.3,33.3,46.7,6.7,0.0
2011,3.7,3.7,12,0.0,8.3,25.0,66.7,0.0,0.0
2011,3.4,0.0,19,0.0,0.0,10.5,84.2,0.0,5.3
2011,2.7,5.4,17,0.0,5.9,17.6,70.6,0.0,0.0
2011,4.0,4.0,15,0.0,6.7,20.0,60.0,0.0,6.7
2011,7.8,3.9,27,0.0,7.4,11.1,66.7,0.0,11.1
2011,10.2,0.0,36,0.0,5.6,5.6,80.6,0.0,8.3
2011,7.7,10.3,14,0.0,0.0,28.6,57.1,0.0,14.3
2011,0.0,0.0,5,0.0,20.0,0.0,80.0,0.0,0.0
2011,4.2,0.0,17,0.0,5.9,29.4,64.7,0.0,0.0
2011,0.0,3.8,46,0.0,13.0,23.9,58.7,0.0,0.0
2011,0.0,0.0,14,0.0,0.0,64.3,35.7,0.0,0.0
2011,0.0,0.0,4,0.0,0.0,25.0,75.0,0.0,0.0
2011,3.3,0.0,13,0.0,0.0,15.4,76.9,0.0,7.7
2011,6.4,0.0,30,0.0,13.3,26.7,50.0,0.0,10.0
2011,5.9,2.5,27,0.0,3.7,25.9,63.0,0.0,3.7
2011,3.1,0.0,20,0.0,10.0,10.0,70.0,0.0,10.0
2011,0.0,0.0,2,0.0,0.0,0.0,100.0,0.0,0.0
2011,4.2,4.9,41,0.0,2.4,17.1,65.9,0.0,12.2
2011,5.3,5.3,10,0.0,0.0,0.0,100.0,0.0,0.0
2011,9.9,0.0,43,0.0,0.0,9.3,69.8,0.0,20.9
2011,8.1,4.8,15,0.0,0.0,13.3,80.0,0.0,6.7
2011,3.7,1.9,18,0.0,11.1,16.7,61.1,0.0,11.1
2011,18.7,2.2,44,0.0,0.0,6.8,70.5,0.0,22.7
2011,9.3,1.7,46,0.0,0.0,15.2,65.2,0.0,19.6
2011,12.8,10.5,38,0.0,0.0,7.9,68.4,0.0,15.8
2011,2.5,0.6,72,0.0,8.3,19.4,69.4,0.0,1.4
2011,5.6,4.2,30,0.0,0.0,13.3,83.3,0.0,3.3
2011,10.2,3.9,61,0.0,6.6,27.9,50.8,0.0,11.5
2011,3.3,6.7,11,0.0,18.2,36.4,36.4,0.0,9.1
2011,8.7,2.6,52,0.0,1.9,11.5,76.9,0.0,9.6
2011,0.0,3.8,44,0.0,11.4,27.3,56.8,0.0,0.0
2011,18.8,3.5,38,0.0,2.6,2.6,65.8,0.0,23.7
2011,4.0,2.0,56,0.0,7.1,21.4,64.3,0.0,1.8
2011,10.8,1.9,66,0.0,3.0,18.2,59.1,1.5,16.7
2011,3.0,4.5,31,0.0,16.1,29.0,41.9,0.0,6.5
2011,20.0,2.5,20,0.0,0.0,5.0,60.0,0.0,30.0
2011,9.6,5.8,22,0.0,4.5,13.6,63.6,0.0,18.2
2011,7.9,4.9,61,0.0,1.6,11.5,70.5,0.0,14.8
2011,9.5,4.1,32,0.0,0.0,21.9,59.4,3.1,9.4
2011,8.3,2.5,53,0.0,3.8,18.9,62.3,0.0,11.3
2011,17.5,5.0,27,0.0,0.0,7.4,66.7,0.0,18.5
2011,10.4,5.2,51,0.0,3.9,5.9,62.7,5.9,17.6
2011,7.9,4.8,25,0.0,0.0,32.0,52.0,0.0,12.0
2011,10.3,0.0,13,0.0,7.7,23.1,53.8,0.0,15.4
2011,4.7,7.0,47,0.0,0.0,12.8,78.7,0.0,6.4
2011,5.7,8.6,4,0.0,0.0,0.0,50.0,0.0,25.0
2011,15.5,0.0,31,0.0,0.0,9.7,67.7,3.2,19.4
2011,13.3,4.7,28,0.0,10.7,10.7,64.3,0.0,10.7
2011,0.0,2.0,27,0.0,3.7,22.2,74.1,0.0,0.0
2011,2.7,1.4,43,0.0,14.0,23.3,58.1,0.0,2.3
2011,15.4,2.6,9,0.0,0.0,0.0,66.7,0.0,33.3
2011,3.6,1.8,10,0.0,10.0,0.0,80.0,0.0,10.0
2011,19.4,3.2,4,0.0,0.0,0.0,25.0,0.0,75.0
2011,4.5,0.0,25,0.0,0.0,52.0,40.0,0.0,8.0
2011,7.7,6.4,20,0.0,0.0,30.0,50.0,0.0,20.0
2011,3.8,3.8,6,0.0,0.0,0.0,83.3,0.0,16.7
2011,1.6,3.2,25,0.0,4.0,20.0,72.0,0.0,4.0
2011,5.6,3.7,9,0.0,0.0,22.2,55.6,0.0,22.2
2011,5.7,5.7,51,0.0,0.0,19.6,68.6,0.0,9.8
2011,6.4,3.2,38,0.0,0.0,10.5,60.5,10.5,13.2
2011,4.3,5.3,31,0.0,0.0,12.9,77.4,0.0,9.7
2011,1.5,9.1,20,0.0,5.0,10.0,70.0,0.0,5.0
2011,7.5,7.5,14,0.0,0.0,14.3,71.4,0.0,7.1
2011,1.9,0.0,20,0.0,25.0,35.0,35.0,0.0,5.0
2011,4.1,3.5,113,0.0,5.3,23.9,68.1,0.0,0.0
2011,9.8,3.6,46,0.0,0.0,8.7,76.1,0.0,10.9
2011,6.1,1.5,19,0.0,0.0,26.3,63.2,0.0,10.5
2011,6.3,0.0,6,0.0,0.0,16.7,66.7,0.0,16.7
2011,1.6,0.5,71,0.0,5.6,33.8,54.9,1.4,2.8
2011,3.1,4.4,65,0.0,3.1,23.1,61.5,0.0,7.7
2011,7.7,0.0,4,0.0,0.0,25.0,75.0,0.0,0.0
2011,9.1,9.1,15,0.0,6.7,0.0,60.0,0.0,26.7
2011,16.0,8.0,7,0.0,0.0,14.3,57.1,0.0,14.3
2011,19.3,1.8,19,0.0,0.0,26.3,52.6,0.0,21.1
2011,2.7,4.0,29,0.0,0.0,10.3,75.9,0.0,6.9
2011,20.5,6.8,20,0.0,0.0,10.0,55.0,0.0,30.0
2011,4.0,0.0,6,0.0,0.0,16.7,66.7,0.0,16.7
2011,9.1,3.9,23,0.0,0.0,8.7,78.3,0.0,8.7
2011,12.1,3.5,43,0.0,2.3,20.9,55.8,0.0,18.6
2011,0.9,0.9,39,0.0,2.6,5.1,87.2,0.0,2.6
2011,16.3,2.0,13,0.0,0.0,0.0,61.5,0.0,38.5
2011,0.0,3.2,31,0.0,12.9,41.9,41.9,0.0,0.0
2011,4.1,2.3,59,0.0,1.7,13.6,72.9,0.0,8.5
2011,0.0,0.0,8,0.0,0.0,37.5,62.5,0.0,0.0
2011,2.2,2.2,18,0.0,0.0,27.8,66.7,0.0,0.0
2011,0.0,6.1,33,0.0,18.2,36.4,39.4,0.0,0.0
2011,2.3,9.1,22,0.0,0.0,40.9,45.5,0.0,0.0
2011,0.0,8.3,5,0.0,0.0,0.0,80.0,0.0,0.0
2011,0.0,0.0,25,0.0,4.0,16.0,80.0,0.0,0.0
2011,0.0,0.0,10,0.0,60.0,30.0,10.0,0.0,0.0
2011,0.0,0.0,16,0.0,6.3,18.8,75.0,0.0,0.0
2011,4.1,6.1,82,0.0,3.7,11.0,72.0,0.0,7.3
2011,0.0,8.3,16,0.0,6.3,12.5,68.8,0.0,0.0
2011,2.4,0.0,27,0.0,11.1,14.8,70.4,0.0,3.7
2011,0.0,4.1,27,0.0,11.1,18.5,66.7,0.0,0.0
2011,0.0,6.3,11,0.0,9.1,9.1,72.7,0.0,0.0
2011,6.1,3.0,13,0.0,0.0,30.8,53.8,0.0,7.7
2011,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2011,5.3,10.5,9,0.0,0.0,33.3,55.6,0.0,11.1
2011,0.0,0.0,27,0.0,25.9,33.3,40.7,0.0,0.0
2011,0.0,2.4,20,0.0,10.0,15.0,75.0,0.0,0.0
2011,9.1,0.0,16,0.0,6.3,18.8,56.3,0.0,18.8
2011,12.0,0.0,44,0.0,6.8,15.9,59.1,0.0,18.2
2011,6.1,4.1,24,0.0,4.2,33.3,45.8,0.0,8.3
2011,2.6,2.6,15,0.0,0.0,13.3,86.7,0.0,0.0
2011,3.0,4.5,27,0.0,14.8,14.8,59.3,0.0,3.7
2011,14.3,5.7,16,0.0,6.3,12.5,68.8,0.0,6.3
2011,8.7,2.2,21,0.0,19.0,19.0,57.1,0.0,4.8
2011,5.7,11.3,21,0.0,4.8,23.8,57.1,0.0,4.8
2011,0.0,4.0,46,0.0,17.4,30.4,47.8,0.0,0.0
2011,4.5,6.0,25,0.0,8.0,20.0,56.0,0.0,8.0
2011,9.5,6.9,37,0.0,0.0,13.5,62.2,0.0,16.2
2011,3.6,4.1,73,0.0,1.4,16.4,71.2,0.0,5.5
2011,17.9,7.1,6,0.0,0.0,33.3,50.0,0.0,16.7
2011,3.2,4.8,31,0.0,3.2,12.9,74.2,0.0,6.5
2011,11.7,0.0,28,0.0,3.6,25.0,57.1,0.0,14.3
2011,7.0,5.3,29,0.0,3.4,6.9,62.1,3.4,13.8
2011,25.5,2.7,59,0.0,1.7,10.2,55.9,0.0,27.1
2011,1.9,1.9,37,0.0,27.0,29.7,40.5,0.0,2.7
2011,14.5,2.1,57,0.0,1.8,12.3,66.7,0.0,17.5
2011,10.3,5.9,30,0.0,0.0,13.3,70.0,0.0,10.0
2011,4.5,4.5,41,0.0,4.9,9.8,73.2,0.0,4.9
2011,3.8,3.8,40,0.0,5.0,20.0,75.0,0.0,0.0
2011,16.7,1.9,25,0.0,0.0,16.0,64.0,0.0,16.0
2011,14.1,1.5,74,0.0,0.0,9.5,74.3,0.0,16.2
2011,8.9,3.6,26,0.0,0.0,3.8,76.9,0.0,11.5
2011,13.0,4.3,11,0.0,9.1,9.1,54.5,0.0,18.2
2011,1.3,5.1,34,0.0,14.7,32.4,44.1,0.0,0.0
2011,5.8,2.6,54,0.0,5.6,18.5,63.0,0.0,9.3
2011,11.1,11.1,2,0.0,0.0,0.0,50.0,0.0,50.0
2011,6.8,3.4,17,0.0,0.0,41.2,58.8,0.0,0.0
2011,17.0,1.5,45,0.0,4.4,20.0,46.7,0.0,26.7
2011,9.2,5.1,30,0.0,0.0,10.0,70.0,0.0,13.3
2011,7.7,1.9,50,0.0,16.0,14.0,66.0,0.0,4.0
2011,2.3,0.0,23,0.0,17.4,30.4,47.8,0.0,4.3
2011,0.0,0.0,6,0.0,0.0,66.7,33.3,0.0,0.0
2011,5.6,5.6,5,0.0,0.0,20.0,40.0,0.0,20.0
2011,4.2,4.2,43,0.0,11.6,20.9,58.1,0.0,2.3
2011,3.4,5.2,25,0.0,8.0,12.0,68.0,0.0,4.0
2011,3.1,10.3,44,0.0,4.5,15.9,63.6,0.0,6.8
2011,5.0,3.0,114,0.0,6.1,22.8,62.3,0.0,5.3
2011,1.5,6.1,21,0.0,0.0,19.0,76.2,0.0,0.0
2011,0.9,1.7,54,0.0,3.7,25.9,64.8,0.0,1.9
2011,0.0,3.6,27,0.0,11.1,22.2,63.0,0.0,0.0
2011,0.0,0.0,10,0.0,0.0,20.0,80.0,0.0,0.0
2011,6.7,6.7,16,0.0,12.5,18.8,56.3,0.0,0.0
2011,14.8,1.5,63,0.0,0.0,12.7,63.5,0.0,20.6
2011,11.0,6.0,26,0.0,0.0,15.4,65.4,0.0,15.4
2011,19.6,4.3,11,0.0,0.0,18.2,54.5,0.0,27.3
2011,7.6,3.0,18,0.0,22.2,5.6,61.1,0.0,5.6
2011,4.8,5.8,37,0.0,2.7,18.9,59.5,5.4,2.7
2011,6.3,4.7,45,0.0,2.2,11.1,80.0,0.0,4.4
2011,5.6,8.3,12,0.0,8.3,25.0,33.3,0.0,16.7
2011,9.4,0.0,20,0.0,10.0,5.0,70.0,0.0,15.0
2011,12.5,2.5,11,0.0,0.0,27.3,54.5,0.0,9.1
2011,11.1,4.4,17,0.0,0.0,17.6,64.7,0.0,11.8
2011,6.8,1.4,34,0.0,2.9,17.6,67.6,0.0,8.8
2011,0.0,1.1,50,0.0,6.0,36.0,58.0,0.0,0.0
2011,13.7,4.2,40,0.0,0.0,12.5,67.5,0.0,17.5
2011,7.4,1.9,22,0.0,4.5,22.7,54.5,0.0,13.6
2011,12.1,3.0,12,0.0,0.0,0.0,75.0,0.0,16.7
2011,5.3,0.0,19,0.0,0.0,10.5,78.9,0.0,10.5
2011,3.2,3.2,31,0.0,16.1,41.9,35.5,0.0,3.2
2011,3.2,2.5,56,0.0,7.1,14.3,73.2,0.0,5.4
2011,7.7,0.0,5,0.0,0.0,40.0,60.0,0.0,0.0
