YEAR,DISTRICT ,SCHOOL,TOTAL CANDIDATES,% DIV 1,% DIV 2,% DIV 3,% DIV 4,% DIV 7
2014,NTUNGAMO,KABEZI SECONDARY SCHOOL,59.0,1.7,1.7,11.9,66.1,0.0
2014,MUKONO,KOJJA SECONDARY SCHOOL,119.0,1.7,16.0,23.5,54.6,0.0
2014,KIRYANDONGO,KIGUMBA SECONDARY SCHOOL,179.0,1.7,8.4,17.3,64.2,0.0
2014,MITYANA,"GLORY HIGH SCHOOL,MITYANA",60.0,1.7,6.7,11.7,68.3,1.7
2014,SOROTI,"ERIMU COLLEGE SCHOOL,SOROTI",180.0,1.7,8.3,16.7,61.7,1.7
2014,KAMPALA,MAKINDYE COMMUNITY COLLEGE,60.0,1.7,6.7,25.0,63.3,0.0
2014,LUWERO,KASANA TOWN ACADEMY,60.0,1.7,8.3,20.0,70.0,0.0
2014,BUHWEJU,BUTARE SECONDARY SCHOOL,120.0,1.7,12.5,35.8,47.5,0.0
2014,KIRYANDONGO,BLESSED MOTHER THERESA COLLEGE,60.0,1.7,21.7,36.7,36.7,0.0
2014,JINJA,JINJA PROGRESSIVE SECONDARY SCHOOL ANNEX,181.0,1.7,7.7,14.4,69.1,0.0
2014,BUHWEJU,KARUNGU SECONDARY SCHOOL,121.0,1.7,12.4,19.8,65.3,0.0
2014,WAKISO,"HAWA SECONDARY SCHOOL,KAMPALA",61.0,1.6,24.6,23.0,47.5,0.0
2014,NTOROKO,RWEBISENGO SECONDARY SCHOOL,61.0,1.6,9.8,13.1,63.9,0.0
2014,KUMI,"ST.JUDE'S COLLEGE,MUKONGORO",61.0,1.6,8.2,31.1,54.1,0.0
2014,IGANGA,NAKALAMA SECONDARY SCHOOL,123.0,1.6,9.8,23.6,55.3,0.0
2014,MBARARA,KASHAKA HIGH SCHOOL,123.0,1.6,9.8,24.4,62.6,0.0
2014,TORORO,ST.MARY ASSUMPTA MELLA SECONDARY SCHOOL,62.0,1.6,6.5,21.0,61.3,0.0
2014,BULIISA,BIISO WAR MEMORIAL SECONDARY SCHOOL,124.0,1.6,5.6,28.2,54.8,0.8
2014,GOMBA,OUR LADY OF GAUDALUPE SECONDARY SCHOOL,62.0,1.6,9.7,27.4,59.7,0.0
2014,APAC,CHEGERE SECONDARY SCHOOL,62.0,1.6,8.1,19.4,58.1,1.6
2014,KISORO,"ST.PETER'S VOCATIONAL SS,KISORO",62.0,1.6,14.5,21.0,59.7,1.6
2014,ARUA,ARIPEA SECONDARY SCHOOL,62.0,1.6,8.1,27.4,53.2,0.0
2014,HOIMA,"BULINDI INTEGRATED SS,HOIMA",62.0,1.6,11.3,11.3,67.7,0.0
2014,PALLISA,PALLISA SECONDARY SCHOOL,311.0,1.6,4.8,11.9,57.9,0.6
2014,KIBAALE,KISIITA SEED SECONDARY SCHOOL,125.0,1.6,11.2,16.8,65.6,0.8
2014,NWOYA,"ALERO SECONDARY SCHOOL,NWOYA",63.0,1.6,12.7,30.2,50.8,0.0
2014,BUIKWE,"ST.LWANGA VOCATIONAL &amp; SS,MALONGWE",63.0,1.6,12.7,25.4,57.1,0.0
2014,BUSHENYI MAIN,"COMBONI SECONDARY SCHOOL,BURUNGIRA",63.0,1.6,25.4,28.6,44.4,0.0
2014,NAMUTUMBA,KIGALAMA FORWARD SECONDARY SCHOOL,63.0,1.6,7.9,17.5,63.5,0.0
2014,MANAFWA,"ST.STEPHEN COMPREHENSIVE SS,MBALE",127.0,1.6,5.5,13.4,65.4,0.0
2014,KABAROLE,NYAKIGUMBA PARENTS SECONDARY SCHOOL,255.0,1.6,6.3,15.7,67.1,0.4
2014,RUBIRIZI,KIRUGU SECONDARY SCHOOL,64.0,1.6,10.9,28.1,57.8,0.0
2014,JINJA,"ST.PETER'S HIGH SCHOOL,JINJA",192.0,1.6,9.4,25.0,56.3,0.5
2014,KABERAMAIDO,KOBULUBULU SECONDARY SCHOOL,64.0,1.6,12.5,15.6,65.6,0.0
2014,KIBAALE,"PUBLIC SECONDARY SCHOOL,MABAALE",64.0,1.6,9.4,20.3,57.8,0.0
2014,IGANGA,UTHMAN BIN AFFAN ISLAMIC INSTITUTE,64.0,1.6,7.8,15.6,70.3,0.0
2014,KAMULI,"ROYAL COLLEGE,KAMULI",128.0,1.6,9.4,18.0,61.7,0.0
2014,KIRYANDONGO,"MUTUNDA SECONDARY SCHOOL,KARUMA",64.0,1.6,12.5,45.3,37.5,0.0
2014,KABALE,"CREAMLAND HIGH SCHOOL,KABALE",129.0,1.6,3.9,25.6,63.6,1.6
2014,MBARARA,MBARARA HALL,129.0,1.6,7.0,9.3,65.9,1.6
2014,KAPCHORWA,KAPCHORWA PARENTS SECONDARY SCHOOL,194.0,1.5,11.9,22.2,56.2,0.5
2014,SERERE,"KAMOD TOWNSHIP SECONDARY SCHOOL,KASILO",65.0,1.5,9.2,21.5,56.9,0.0
2014,JINJA,"KIIRA HIGH SCHOOL,JINJA",65.0,1.5,4.6,35.4,52.3,0.0
2014,MARACHA,OTRAVU SECONDARY SCHOOL,130.0,1.5,16.2,32.3,46.2,0.0
2014,NTUNGAMO,NTUNGAMO SECONDARY SCHOOL,65.0,1.5,15.4,27.7,49.2,0.0
2014,KAMPALA,"ALLIANCE STANDARD SECONDARY SCHOOL,MENGO",65.0,1.5,6.2,13.8,75.4,0.0
2014,KAMPALA,BETHEL PARENTS SECONDARY SCHOOL,65.0,1.5,10.8,23.1,61.5,0.0
2014,KABALE,"BUFUNDI COLLEGE,KACEREERE",130.0,1.5,12.3,21.5,57.7,0.8
2014,SHEEMA,"ST.PETER'S SECONDARY SCHOOL,KABWOHE",65.0,1.5,6.2,16.9,70.8,1.5
2014,LUWERO,KATIKAMU SOUTH HIGH SCHOOL,65.0,1.5,3.1,18.5,73.8,0.0
2014,KIBUKU,KAGUMU SECONDARY SCHOOL,130.0,1.5,3.8,16.9,63.8,0.8
2014,KIBUKU,BRIGHT FUTURE SECONDARY SCHOOL,65.0,1.5,7.7,21.5,61.5,0.0
2014,BUGIRI MAIN,KUBUSA SECONDARY SCHOOL,131.0,1.5,7.6,20.6,60.3,0.8
2014,GULU,LALOGI SECONDARY SCHOOL,66.0,1.5,7.6,27.3,51.5,0.0
2014,KIBAALE,KYAKABADIIMA PARENTS SECONDARY SCHOOL,66.0,1.5,9.1,24.2,62.1,0.0
2014,NTUNGAMO,"ST.CHARLES SECONDARY SCHOOL,NTUNGAMO",66.0,1.5,15.2,7.6,65.2,0.0
2014,MANAFWA,"RIVER-SIDE COMP. SS,MANAFWA",66.0,1.5,30.3,43.9,24.2,0.0
2014,RUKUNGIRI,ST.MATHIAS NYAKISHENYI VOCATIONAL SCHOOL,66.0,1.5,10.6,25.8,50.0,0.0
2014,IBANDA,BIGYERA HALL,198.0,1.5,6.6,16.7,62.6,1.0
2014,NGORA,"TESO INTERGRATED SECONDARY SCHOOL,NGORA",331.0,1.5,11.2,25.7,51.7,0.0
2014,WAKISO,"CLIVE COLLEGE,KIREKA",133.0,1.5,7.5,21.1,57.1,2.3
2014,KAMPALA,"ROYAL COLLEGE,MAKINDYE",133.0,1.5,18.0,37.6,41.4,0.0
2014,WAKISO,ENTEBBE COMPREHENSIVE SECONDARY SCHOOL,200.0,1.5,8.0,18.0,58.5,0.5
2014,NGORA,"LIGHT COLLEGE,NGORA",67.0,1.5,6.0,13.4,62.7,0.0
2014,LUWERO,NALUVULE COLLEGE SCHOOL,67.0,1.5,10.4,16.4,64.2,1.5
2014,MASINDI,MASINDI HALL,201.0,1.5,12.9,27.9,47.8,0.0
2014,KAYUNGA,UGANDA MARTYRS CENTENARY SS,269.0,1.5,9.7,17.8,63.6,0.4
2014,BUGIRI MAIN,BUKOOLI COLLEGE,339.0,1.5,8.6,20.9,48.7,0.6
2014,BUYENDE,"ST.PETER'S SECONDARY SCHOOL,NAMULIKYA",68.0,1.5,8.8,19.1,61.8,0.0
2014,WAKISO,"CORNERSTONE HIGH SCHOOL,NANGABO",68.0,1.5,19.1,14.7,57.4,0.0
2014,NAKASONGOLA,"KAKOOGE SECONDARY SCHOOL,NAKASONGOLA",136.0,1.5,15.4,29.4,51.5,0.0
2014,MUBENDE,LUSIBA PROGRESSIVE SECONDARY SCHOOL,68.0,1.5,4.4,17.6,75.0,0.0
2014,KABALE,MUGYERA SECONDARY SCHOOL,68.0,1.5,13.2,23.5,54.4,0.0
2014,DOKOLO,ST.JOHN BOSCO DOKOL0 SECONDARY SCHOOL,68.0,1.5,7.4,25.0,60.3,0.0
2014,BUGIRI MAIN,"BASTON COLLEGE,BUGIRI",137.0,1.5,5.1,19.0,56.2,0.0
2014,BUIKWE,LWERU SECONDARY SCHOOL,206.0,1.5,5.8,13.6,60.7,2.4
2014,GULU,GULU HIGH SCHOOL,206.0,1.5,17.5,39.3,39.3,0.0
2014,KAMPALA,"WORDSWORTH SECONDARY SCHOOL,KAMPALA",69.0,1.4,13.0,24.6,53.6,0.0
2014,GOMBA,KISOZI SEED SECONDARY SCHOOL,69.0,1.4,13.0,20.3,55.1,0.0
2014,IBANDA,IBANDA PROGRESSIVE SECONDARY SCHOOL,69.0,1.4,2.9,8.7,73.9,0.0
2014,KABAROLE,RUSEKERE SECONDARY SCHOOL,139.0,1.4,7.2,17.3,59.7,2.9
2014,TORORO,ROCK HIGH SCHOOL ANNEX,209.0,1.4,10.0,28.7,52.2,0.5
2014,MBALE,"MALUKU SECONDARY SCHOOL,MBALE",209.0,1.4,4.8,8.6,51.7,0.5
2014,RUBIRIZI,RYERU SCHOOL,140.0,1.4,10.7,31.4,53.6,0.0
2014,JINJA,"KIIRA VIEW SECONDARY SCHOOL,BUWENGE",70.0,1.4,12.9,28.6,48.6,0.0
2014,NTUNGAMO,"BRAINSTORM HIGH SCHOOL,NTUNGAMO",70.0,1.4,5.7,21.4,71.4,0.0
2014,KAYUNGA,MUYALLEN HIGH SCHOOL,70.0,1.4,5.7,17.1,72.9,0.0
2014,SHEEMA,KYANGYENYI HIGH SCHOOL,70.0,1.4,17.1,28.6,51.4,0.0
2014,RUKUNGIRI,"HOLYFIELD HIGH SCHOOL,BUYANJA",70.0,1.4,11.4,8.6,67.1,0.0
2014,ARUA,OTUMBARI SECONDARY SCHOOL,141.0,1.4,14.2,29.1,46.8,0.0
2014,KABAROLE,RUBONA SECONDARY SCHOOL,141.0,1.4,9.2,25.5,55.3,0.7
2014,WAKISO,KAMPALA ISLAMIC SECONDARY SCHOOL,71.0,1.4,14.1,33.8,50.7,0.0
2014,KIBUKU,"CITIZENS INTERNATIONAL COLLEGE,TIRINYI",143.0,1.4,7.0,16.1,58.0,0.0
2014,PADER,"ACHOL PII ARMY SECONDARY SCHOOL,PADER",72.0,1.4,19.4,27.8,43.1,0.0
2014,JINJA,BUWENGE COLLEGE,72.0,1.4,11.1,8.3,66.7,0.0
2014,KIBAALE,"ST.KIZITO SECONDARY SCHOOL,KIBEEDI",72.0,1.4,5.6,15.3,75.0,0.0
2014,NTUNGAMO,"CENTRAL SECONDARY SCHOOL,RUHAAMA",72.0,1.4,6.9,13.9,73.6,1.4
2014,MUBENDE,MYANZI SECONDARY SCHOOL,72.0,1.4,1.4,6.9,73.6,0.0
2014,IBANDA,"ST.ANNE'S SECONDARY SCHOOL,KIHANI",144.0,1.4,12.5,27.8,54.2,0.0
2014,LUUKA,KIYUNGA SECONDARY SCHOOL,144.0,1.4,5.6,16.7,55.6,0.0
2014,BUIKWE,"EXCEL HIGH SCHOOL,MBIKKO",73.0,1.4,5.5,15.1,67.1,0.0
2014,MPIGI,"ST.BENEDICT'S SECONDARY SCHOOL,BUWAMA",73.0,1.4,12.3,27.4,56.2,1.4
2014,MASAKA MAIN,KIRIMYA VOCATIONAL SECONDARY SCHOOL,73.0,1.4,4.1,19.2,74.0,0.0
2014,RUKUNGIRI,RUKUNGIRI CENTRAL SECONDARY SCHOOL,73.0,1.4,12.3,24.7,60.3,0.0
2014,MBARARA,"ST.PAUL'S SECONDARY SCHOOL,KAGONGI",146.0,1.4,15.8,24.0,57.5,0.0
2014,SSEMBABULE,"KAWANDA C/U SECONDARY SCHOOL,SSEMBABULE",73.0,1.4,15.1,20.5,58.9,0.0
2014,HOIMA,BUHIMBA SECONDARY SCHOOL,220.0,1.4,9.5,17.3,56.8,0.0
2014,MUBENDE,MUBENDE HALL,147.0,1.4,4.1,14.3,66.0,0.0
2014,ALEBTONG,APALA SECONDARY SCHOOL,147.0,1.4,10.2,31.3,55.1,0.0
2014,WAKISO,"WEST HERTS COLLEGE,KIKANDWA",74.0,1.4,12.2,20.3,60.8,0.0
2014,IGANGA,NAWANDALA SECONDARY SCHOOL,74.0,1.4,2.7,8.1,52.7,0.0
2014,LYANTONDE,"LYANTONDE SECONDARY SCHOOL,KASAMBYA",148.0,1.4,5.4,10.1,70.3,0.7
2014,MUKONO,"EXCEL SECONDARY SCHOOL,MUKONO",74.0,1.4,10.8,24.3,51.4,1.4
2014,MUKONO,"PROGRESSIVE SECONDARY SCHOOL,KABEMBE",74.0,1.4,20.3,25.7,52.7,0.0
2014,ARUA,"BONDO ARMY SECONDARY SCHOOL,ARUA",74.0,1.4,13.5,33.8,43.2,0.0
2014,MBARARA,BIRERE SECONDARY SCHOOL,75.0,1.3,5.3,21.3,72.0,0.0
2014,MBARARA,"ST.CHARLES LWANGA SS,AKASHANDA",75.0,1.3,13.3,30.7,50.7,0.0
2014,IBANDA,MWAMBA SECONDARY SCHOOL,150.0,1.3,19.3,44.0,32.7,0.7
2014,GULU,OPIT SECONDARY SCHOOL,76.0,1.3,17.1,25.0,50.0,0.0
2014,WAKISO,"KIKAAYA COLLEGE SCHOOL,BULENGA",76.0,1.3,19.7,27.6,48.7,1.3
2014,WAKISO,"MUWANGUZI HIGH SCHOOL,KAMPALA",76.0,1.3,15.8,15.8,59.2,3.9
2014,KWEEN,CHEMINY STANDARD HIGH SCHOOL,76.0,1.3,2.6,11.8,68.4,0.0
2014,MBALE,NYONDO SECONDARY SCHOOL,304.0,1.3,15.8,29.3,51.3,0.0
2014,KAMPALA,KAWEMPE STANDARD SCHOOL,76.0,1.3,17.1,22.4,57.9,0.0
2014,SHEEMA,RUYONZA RIVERSIDE SEC. SCHOOL,76.0,1.3,13.2,31.6,47.4,0.0
2014,BUTALEJA,BUSABA SEED SECONDARY SCHOOL,76.0,1.3,3.9,14.5,64.5,0.0
2014,SSEMBABULE,LWEMIYAGA SECONDARY SCHOOL,76.0,1.3,6.6,19.7,68.4,0.0
2014,HOIMA,HOIMA HALL,76.0,1.3,7.9,21.1,52.6,5.3
2014,KANUNGU,"CITIZENS' STANDARD HIGH SCHOOL,KIHIHI",76.0,1.3,10.5,27.6,57.9,0.0
2014,KIBAALE,"ST.ADOLF TIBEYALIRWA SS,MUHORRO",229.0,1.3,8.3,21.0,60.3,0.4
2014,KYENJOJO,KATOOKE SECONDARY SCHOOL,153.0,1.3,5.2,19.6,62.7,0.7
2014,SHEEMA,KASAANA HIGH SCHOOL,153.0,1.3,7.2,32.0,57.5,0.0
2014,MASAKA MAIN,BLESSED SACRAMENT SECONDARY SCHOOL ANNEX,153.0,1.3,22.2,36.6,35.9,0.7
2014,BUYENDE,"IRUNDU CENTRAL ACADEMY,BUDIOPE",77.0,1.3,2.6,13.0,67.5,0.0
2014,WAKISO,"KAMPALA CITY SCHOOL,NANSANA",77.0,1.3,7.8,9.1,79.2,0.0
2014,KIBAALE,"PRIDE ACADEMY SECONDARY SCHOOL,MUHORRO",77.0,1.3,5.2,18.2,63.6,1.3
2014,BUDUDA,BUKALASI SECONDARY SCHOOL,77.0,1.3,11.7,15.6,51.9,0.0
2014,NTUNGAMO,"ST.PETER'S SECONDARY SCHOOL,RWERA",77.0,1.3,15.6,26.0,57.1,0.0
2014,SHEEMA,BUGARAMA HIGH SCHOOL,77.0,1.3,9.1,18.2,66.2,0.0
2014,SSEMBABULE,SSEMBABULE SECONDARY SCHOOL,77.0,1.3,6.5,18.2,66.2,0.0
2014,SOROTI,OLILA HIGH SCHOOL,387.0,1.3,10.6,19.4,54.8,0.0
2014,NAKASONGOLA,"KALONGO SEED SS,NAKASONGOLA",155.0,1.3,7.1,20.0,68.4,0.0
2014,KABALE,"ST.BERNABAS SECONDARY SCHOOL,KARUJANGA",155.0,1.3,14.2,23.2,52.9,0.0
2014,PADER,PURANGA SECONDARY SCHOOL,78.0,1.3,3.8,23.1,66.7,1.3
2014,WAKISO,"RAHMAH MUSLIM HIGH SCHOOL,MAKINDYE",78.0,1.3,6.4,16.7,66.7,0.0
2014,OTUKE,ORUM SECONDARY SCHOOL,78.0,1.3,17.9,29.5,41.0,0.0
2014,KYENJOJO,KYENJOJO INTERGRATED SECONDARY SCHOOL,156.0,1.3,8.3,22.4,51.9,0.0
2014,BUGIRI MAIN,BUWUNGA SECONDARY SCHOOL,78.0,1.3,3.8,14.1,53.8,0.0
2014,BUSIA,"TIIRA SECONDARY SCHOOL,BUSIA",156.0,1.3,4.5,14.1,60.3,0.0
2014,GULU,"ARCH ANGEL MICHAEL SS,GULU",79.0,1.3,7.6,29.1,53.2,0.0
2014,KAMPALA,NAMUNGOONA HIGH SCHOOL,79.0,1.3,13.9,26.6,55.7,0.0
2014,KITGUM MAIN,ST.DANIEL COMBONI VOCATION SS,79.0,1.3,12.7,35.4,39.2,0.0
2014,LUWERO,KALANAMU SECONDARY SCHOOL,79.0,1.3,8.9,12.7,73.4,0.0
2014,LUWERO,"JANAN SECONDARY SCHOOL,BOMBO",79.0,1.3,25.3,36.7,32.9,1.3
2014,ARUA,"AWARA COLLEGE,ETORI",79.0,1.3,11.4,22.8,51.9,0.0
2014,TORORO,ASINGE SECONDARY SCHOOL,317.0,1.3,6.0,12.0,54.3,0.3
2014,LIRA,LIRA SECONDARY SCHOOL,80.0,1.3,22.5,43.8,31.3,0.0
2014,KIBOGA,"KATOMA SECONDARY SCHOOL,KIBOGA",80.0,1.3,1.3,11.3,68.8,0.0
2014,KAMPALA,KAWAALA HIGH SCHOOL,80.0,1.3,13.8,25.0,52.5,2.5
2014,KAMPALA,"MAMTAZ SEC. SCHOOL,KAWEMPE",80.0,1.3,8.8,18.8,63.8,2.5
2014,NAMUTUMBA,BUGOBI HIGH SCHOOL,80.0,1.3,3.8,13.8,70.0,0.0
2014,IGANGA,NAKIGO SECONDARY SCHOOL,161.0,1.2,3.7,6.8,59.6,0.0
2014,ARUA,OLEBA SECONDARY SCHOOL,161.0,1.2,18.0,39.1,41.0,0.0
2014,KALUNGU,FATIH ISLAMIC SECONDARY SCHOOL,81.0,1.2,12.3,28.4,55.6,0.0
2014,LIRA,"ALMOND COLLEGE,LIRA",162.0,1.2,9.3,25.3,59.3,0.0
2014,KAMPALA,NEW KABALE BUSEGA HIGH SCHOOL,81.0,1.2,13.6,13.6,67.9,0.0
2014,KISORO,MUHANGA SECONDARY SCHOOL,81.0,1.2,0.0,16.0,69.1,0.0
2014,YUMBE,YUMBE SECONDARY SCHOOL,81.0,1.2,7.4,12.3,64.2,0.0
2014,AMURIA,AMURIA SECONDARY SCHOOL,244.0,1.2,9.8,19.7,57.0,0.4
2014,SERERE,SERERE SECONDARY SCHOOL,246.0,1.2,7.3,24.0,55.7,0.0
2014,MITYANA,"TOWNSHIP SECONDARY SCHOOL,MITYANA",82.0,1.2,6.1,13.4,74.4,0.0
2014,JINJA,BUWENGE MODERN SECONDARY SCHOOL,246.0,1.2,11.0,20.7,49.6,1.6
2014,JINJA,"EAST SECONDARY SCHOOL,BUYALA JINJA",82.0,1.2,2.4,13.4,62.2,0.0
2014,GULU,GULU CENTRAL HIGH SCHOOL,246.0,1.2,11.8,36.2,48.4,0.4
2014,BUKEDEA,"ST.JOHN'S COLLEGE,KACHUMBALA",82.0,1.2,4.9,19.5,62.2,0.0
2014,MBALE,MBALE SECONDARY SCHOOL ANNEX,164.0,1.2,6.7,33.5,55.5,1.2
2014,MUBENDE,ST.MATIA MULUMBA SECONDARY SCHOOL,82.0,1.2,9.8,22.0,59.8,2.4
2014,KYENJOJO,KATOOKE MODERN SECONDARY SCHOOL,164.0,1.2,7.3,21.3,53.7,4.3
2014,MBARARA,MBARARA ARMY BOARDING SECONDARY SCHOOL,164.0,1.2,10.4,33.5,50.6,0.6
2014,YUMBE,KURU SECONDARY SCHOOL,82.0,1.2,24.4,51.2,23.2,0.0
2014,RUKUNGIRI,KATURIKA SECONDARY SCHOOL,165.0,1.2,7.9,24.2,63.6,0.0
2014,WAKISO,"BRIGHT FUTURE ACADEMY,BULAGA",83.0,1.2,6.0,26.5,60.2,0.0
2014,KOBOKO,"FRANCIS AYUME MEMORIAL SS,KOBOKO",83.0,1.2,7.2,16.9,66.3,0.0
2014,MBALE,"WANALE VIEW SECONDARY SCHOOL,MBALE",249.0,1.2,10.0,28.9,49.4,0.0
2014,BUGIRI MAIN,NAMINYAGWE MUSLIM SECONDARY SCHOOL,83.0,1.2,7.2,9.6,63.9,0.0
2014,IGANGA,"KING OF KINGS SECONDARY SCHOOL,IGANGA",249.0,1.2,5.6,13.7,65.1,0.8
2014,WAKISO,LUGOBA SECONDARY SCHOOL,250.0,1.2,2.0,12.4,73.2,0.4
2014,NAKASONGOLA,ST.JOSEPH'S VOCATIONAL HIGH SCHOOL,167.0,1.2,9.0,25.1,56.9,0.0
2014,WAKISO,ENTEBBE HALL,168.0,1.2,6.5,25.6,58.9,0.0
2014,MASAKA MAIN,MBIRIZI HIGH SCHOOL,84.0,1.2,13.1,21.4,59.5,1.2
2014,MUKONO,SEETA COLLEGE,84.0,1.2,8.3,20.2,64.3,0.0
2014,BUIKWE,"REHABOTH INTERGRATED HIGH SCHOOL,NJERU",85.0,1.2,22.4,32.9,41.2,0.0
2014,KAMULI,"ST.PETER'S SECONDARY SCHOOL,NAMWENDWA",170.0,1.2,13.5,21.8,57.6,0.6
2014,IGANGA,IGANGA TOPCARE SECONDARY SCHOOL,429.0,1.2,6.3,13.8,58.5,1.4
2014,JINJA,"DEWEY PRAGMATIC COLLEGE,BUGEMBE",86.0,1.2,2.3,15.1,62.8,2.3
2014,WAKISO,"AFRICA SECONDARY SCHOOL,KAMPALA",86.0,1.2,7.0,20.9,67.4,0.0
2014,TORORO,HEARTLAND CHRIST SECONDARY SCHOOL,86.0,1.2,3.5,16.3,67.4,0.0
2014,BUSIA,"ST.ELIZABETH SECONDARY SCHOOL,BUTANGASI",86.0,1.2,4.7,14.0,77.9,0.0
2014,MBALE,BUSIU SECONDARY SCHOOL,173.0,1.2,1.7,6.4,73.4,0.0
2014,WAKISO,WAKISO SECONDARY SCHOOL,87.0,1.1,6.9,25.3,63.2,0.0
2014,KITGUM,PADIBE SECONDARY SCHOOL,87.0,1.1,3.4,29.9,52.9,0.0
2014,KAYUNGA,GALILAYA SEED SECONDARY SCHOOL,87.0,1.1,10.3,24.1,60.9,0.0
2014,KISORO,ST.JOSEPH'S RUBUGURI VOCATIONAL SS,87.0,1.1,8.0,23.0,55.2,0.0
2014,KABAROLE,FORT/PORTAL HALL,87.0,1.1,6.9,27.6,56.3,1.1
2014,KAMULI,LUZINGA SECONDARY SCHOOL,175.0,1.1,5.1,12.0,68.6,1.1
2014,PALLISA,"KAMEKE SECONDARY SCHOOL,PALLISA",88.0,1.1,9.1,19.3,59.1,0.0
2014,BUKEDEA,BUKEDEA SECONDARY SCHOOL,352.0,1.1,5.4,20.5,57.7,0.0
2014,KOBOKO,NYARILO SECONDARY SCHOOL,88.0,1.1,25.0,39.8,33.0,0.0
2014,KAMPALA,"CONCERTED COLLEGE SCHOOL,NTINDA",88.0,1.1,9.1,13.6,67.0,0.0
2014,KAMPALA,"UPLANDS HIGH SCHOOL,MUTUNDWE",88.0,1.1,25.0,28.4,38.6,0.0
2014,KABALE,"ST.JOHN'S SECONDARY SCHOOL,IKUMBA",88.0,1.1,15.9,34.1,44.3,0.0
2014,KABAROLE,KIGARAMA TALENTS HIGH SCHOOL,88.0,1.1,6.8,17.0,61.4,2.3
2014,MPIGI,ST.PHILLIP'S EQUATORIAL SECONDARY SCHOOL,89.0,1.1,3.4,19.1,74.2,0.0
2014,LWENGO,NAKYENYI SECONDARY SCHOOL,90.0,1.1,8.9,20.0,68.9,0.0
2014,BULAMBULI,MUYEMBE HIGH SCHOOL,90.0,1.1,7.8,16.7,57.8,0.0
2014,KAMULI,BALAWOLI SECONDARY SCHOOL,180.0,1.1,5.6,15.6,73.9,0.0
2014,OYAM,"ACABA SECONDARY SCHOOL,APAC",90.0,1.1,8.9,26.7,52.2,0.0
2014,NAMUTUMBA,"KANGULUMO SECONDARY SCHOOL,NAMUTUMBA",181.0,1.1,3.9,7.2,53.0,1.7
2014,SIRONKO,SIRONKO PARENTS SECONDARY SCHOOL,182.0,1.1,6.6,13.7,63.2,0.0
2014,BUSHENYI,KINS SECONDARY SCHOOL,91.0,1.1,5.5,14.3,75.8,0.0
2014,ADJUMANI,"COMBONI COMPREHENSIVE COLLEGE,ADJUMANI",91.0,1.1,14.3,22.0,45.1,0.0
2014,BUYENDE,"GWASE PREMIER COLLEGE,BUGAYA",183.0,1.1,6.6,12.6,63.9,1.1
2014,MUKONO,"ST.KIZITO SECONDARY SCHOOL,NAKIBANO",93.0,1.1,9.7,19.4,61.3,0.0
2014,MUKONO,"ST.PETER'S SECONDARY SCHOOL,KALAGI",93.0,1.1,16.1,26.9,54.8,0.0
2014,LUWERO,MPIGI SECONDARY SCHOOL,93.0,1.1,7.5,19.4,67.7,0.0
2014,KISORO,KISORO COMPREHENSIVE SS,93.0,1.1,5.4,26.9,61.3,0.0
2014,RUKUNGIRI,BISHOP RUHINDI KEBISONI HIGH SCHOOL,94.0,1.1,16.0,22.3,58.5,0.0
2014,RUKUNGIRI,NYABITEETE SECONDARY SCHOOL,94.0,1.1,3.2,10.6,83.0,0.0
2014,KIBUKU,NABISWA SECONDARY SCHOOL,188.0,1.1,4.3,12.8,67.0,0.0
2014,WAKISO,"ST.THERESA SECONDARY SCHOOL,BULOBA",95.0,1.1,10.5,6.3,74.7,1.1
2014,PALLISA,"EASTERN VISION COLLEGE,KAKORO",95.0,1.1,3.2,17.9,67.4,0.0
2014,MUBENDE,MUBENDE ARMY SCHOOL,190.0,1.1,8.4,17.4,68.9,0.0
2014,ADJUMANI,ADJUMANI MODEL SECONDARY SCHOOL,95.0,1.1,15.8,35.8,44.2,0.0
2014,KITGUM MAIN,"OXFARD COLLEGE,KITGUM",95.0,1.1,1.1,20.0,66.3,0.0
2014,MASINDI,"BWIJANGA SECONDARY SCHOOL,MASINDI",95.0,1.1,13.7,23.2,54.7,0.0
2014,RUKUNGIRI,BUYANJA GRAMMAR SCHOOL,191.0,1.0,3.1,14.1,72.3,0.5
2014,KABAROLE,KABAROLE HILLSIDE HIGH SCHOOL,191.0,1.0,5.8,13.6,66.5,1.6
2014,KIBAALE,NAIGANA SECONDARY SCHOOL,96.0,1.0,9.4,17.7,69.8,0.0
2014,MAYUGE,ST.JOHN'S BUWAAYA SECONDARY SCHOOL,192.0,1.0,2.1,12.0,62.0,0.0
2014,MBARARA,"WELDEN SCHOOL,MBARARA",96.0,1.0,17.7,34.4,44.8,0.0
2014,KANUNGU,NYAMIYAGA SECONDARY SCHOOL,96.0,1.0,7.3,25.0,61.5,0.0
2014,MOYO,MOYO TOWN SECONDARY SCHOOL,194.0,1.0,6.2,17.5,45.4,0.0
2014,BULIISA,UGANDA MARTYRS COMP. SECONDARY SCHOOL,97.0,1.0,16.5,17.5,47.4,0.0
2014,MBARARA,MBARARA COLLEGE,97.0,1.0,3.1,8.2,76.3,0.0
2014,MBARARA,"ST.PETER'S SECONDARY SCHOOL,KATUKURU",97.0,1.0,15.5,27.8,52.6,0.0
